location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index
Oceania,April 11 2020,7702,117,161.714,61,3,4.286,173.111,2.63,3.635,1.371,0.067,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 12 2020,7734,32,133.714,72,11,4.714,173.83,0.719,3.005,1.618,0.247,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 13 2020,7791,57,116,73,1,4.143,175.111,1.281,2.607,1.641,0.022,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 14 2020,7872,81,105,74,1,3.571,176.932,1.821,2.36,1.663,0.022,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 15 2020,7917,45,87.286,75,1,3,177.943,1.011,1.962,1.686,0.022,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 16 2020,7960,43,75.286,75,0,2.857,178.909,0.966,1.692,1.686,0,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 17 2020,8028,68,63.286,78,3,2.857,180.438,1.528,1.422,1.753,0.067,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 18 2020,8087,59,55,79,1,2.571,181.764,1.326,1.236,1.776,0.022,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 19 2020,8138,51,57.714,85,6,1.857,182.91,1.146,1.297,1.91,0.135,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 20 2020,8162,24,53,85,0,1.714,183.45,0.539,1.191,1.91,0,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 21 2020,8189,27,45.286,85,0,1.571,184.057,0.607,1.018,1.91,0,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 22 2020,8204,15,41,85,0,1.429,184.394,0.337,0.922,1.91,0,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 23 2020,8219,15,37,93,8,2.571,184.731,0.337,0.832,2.09,0.18,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 24 2020,8239,20,30.143,97,4,2.714,185.18,0.45,0.677,2.18,0.09,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 25 2020,8265,26,25.429,98,1,2.714,185.765,0.584,0.572,2.203,0.022,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 26 2020,8284,20,21,103,5,2.571,186.192,0.45,0.472,2.315,0.112,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 27 2020,8294,10,19,103,0,2.571,186.416,0.225,0.427,2.315,0,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 28 2020,8320,26,18.857,109,6,3.429,187.001,0.584,0.424,2.45,0.135,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 29 2020,8330,10,18.143,111,2,3.714,187.226,0.225,0.408,2.495,0.045,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,April 30 2020,8347,17,18.429,113,2,2.857,187.608,0.382,0.414,2.54,0.045,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 1 2020,8365,18,18.143,113,0,2.286,188.012,0.405,0.408,2.54,0,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 2 2020,8388,23,17.714,114,1,2.286,188.529,0.517,0.398,2.562,0.022,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 3 2020,8411,23,18.143,116,2,1.857,189.046,0.517,0.408,2.607,0.045,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 4 2020,8435,25,20.286,117,1,2,189.586,0.562,0.456,2.63,0.022,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 5 2020,8467,32,21.143,118,1,1.286,190.305,0.719,0.475,2.652,0.022,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 6 2020,8487,20,22.571,118,0,1,190.754,0.45,0.507,2.652,0,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 7 2020,8507,20,23,118,0,0.714,191.204,0.45,0.517,2.652,0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 8 2020,8514,7,21.429,118,0,0.714,191.361,0.157,0.482,2.652,0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 9 2020,8537,23,21.429,118,0,0.571,191.878,0.517,0.482,2.652,0,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 10 2020,8549,12,19.857,119,1,0.429,192.148,0.27,0.446,2.675,0.022,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 11 2020,8571,22,19.429,119,0,0.286,192.642,0.494,0.437,2.675,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 12 2020,8581,10,16.286,120,1,0.286,192.867,0.225,0.366,2.697,0.022,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 13 2020,8590,9,14.714,120,0,0.286,193.069,0.202,0.331,2.697,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 14 2020,8621,31,16.286,120,0,0.286,193.766,0.697,0.366,2.697,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 15 2020,8637,16,17.571,120,0,0.286,194.126,0.36,0.395,2.697,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 16 2020,8647,10,15.714,120,0,0.286,194.351,0.225,0.353,2.697,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 17 2020,8657,10,15.429,121,1,0.286,194.575,0.225,0.347,2.72,0.022,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 18 2020,8671,14,14.286,121,0,0.286,194.89,0.315,0.321,2.72,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 19 2020,8679,8,14,122,1,0.286,195.07,0.18,0.315,2.742,0.022,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 20 2020,8688,9,14,122,0,0.286,195.272,0.202,0.315,2.742,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 21 2020,8703,15,11.714,123,1,0.429,195.609,0.337,0.263,2.765,0.022,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 22 2020,8707,4,10,123,0,0.429,195.699,0.09,0.225,2.765,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 23 2020,8722,15,10.714,124,1,0.571,196.036,0.337,0.241,2.787,0.022,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 24 2020,8722,0,9.286,125,1,0.571,196.036,0,0.209,2.81,0.022,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 25 2020,8734,12,9,125,0,0.571,196.306,0.27,0.202,2.81,0,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 26 2020,8747,13,9.714,126,1,0.571,196.598,0.292,0.218,2.832,0.022,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 27 2020,8758,11,10,126,0,0.571,196.845,0.247,0.225,2.832,0,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 28 2020,8774,16,10.143,126,0,0.429,197.205,0.36,0.228,2.832,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 29 2020,8793,19,12.286,126,0,0.429,197.632,0.427,0.276,2.832,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 30 2020,8801,8,11.286,126,0,0.286,197.812,0.18,0.254,2.832,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,May 31 2020,8811,10,12.714,126,0,0.143,198.037,0.225,0.286,2.832,0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 1 2020,8831,20,13.857,125,0,0.143,198.486,0.45,0.311,2.81,0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 2 2020,8839,8,13.143,125,0,0,198.666,0.18,0.295,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 3 2020,8850,11,13.143,125,0,0,198.913,0.247,0.295,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 4 2020,8857,7,11.857,125,0,0,199.071,0.157,0.267,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 5 2020,8862,5,9.857,125,0,0,199.183,0.112,0.222,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 6 2020,8869,7,9.714,125,0,0,199.34,0.157,0.218,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 7 2020,8875,6,9.143,125,0,0,199.475,0.135,0.205,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 8 2020,8877,2,6.571,125,0,0,199.52,0.045,0.148,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 9 2020,8885,8,6.571,125,0,0,199.7,0.18,0.148,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 10 2020,8896,11,6.571,125,0,0,199.947,0.247,0.148,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 11 2020,8900,4,6.143,125,0,0,200.037,0.09,0.138,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 12 2020,8905,5,6.143,125,0,0,200.149,0.112,0.138,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 13 2020,8931,26,8.857,125,0,0,200.734,0.584,0.199,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 14 2020,8946,15,10.143,125,0,0,201.071,0.337,0.228,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 15 2020,8960,14,11.857,125,0,0,201.386,0.315,0.267,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 16 2020,8983,23,14,125,0,0,201.903,0.517,0.315,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 17 2020,9005,22,15.571,125,0,0,202.397,0.494,0.35,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 18 2020,9023,18,17.571,125,0,0,202.802,0.405,0.395,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 19 2020,9027,4,17.429,125,0,0,202.891,0.09,0.392,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 20 2020,9079,52,21.143,125,0,0,204.06,1.169,0.475,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 21 2020,9094,15,21.143,125,0,0,204.397,0.337,0.475,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 22 2020,9115,21,22.143,125,0,0,204.869,0.472,0.498,2.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 23 2020,9145,30,23.143,126,1,0.143,205.544,0.674,0.52,2.832,0.022,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 24 2020,9186,41,25.857,127,1,0.286,206.465,0.922,0.581,2.854,0.022,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 25 2020,9224,38,28.714,127,0,0.286,207.319,0.854,0.645,2.854,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 26 2020,9233,9,29.429,127,0,0.286,207.522,0.202,0.661,2.854,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 27 2020,9322,89,34.714,127,0,0.286,209.522,2,0.78,2.854,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 28 2020,9404,82,44.286,127,0,0.286,211.365,1.843,0.995,2.854,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 29 2020,9474,70,51.286,127,0,0.286,212.938,1.573,1.153,2.854,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,June 30 2020,9560,86,59.286,127,0,0.143,214.871,1.933,1.333,2.854,0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 1 2020,9643,83,65.286,127,0,0,216.737,1.866,1.467,2.854,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 2 2020,9708,65,69.143,127,0,0,218.198,1.461,1.554,2.854,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 3 2020,9902,194,95.571,127,0,0,222.558,4.36,2.148,2.854,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 4 2020,10088,186,109.429,127,0,0,226.739,4.181,2.46,2.854,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 5 2020,10230,142,118,129,2,0.286,229.93,3.192,2.652,2.899,0.045,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 6 2020,10406,176,133.143,129,0,0.286,233.886,3.956,2.993,2.899,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 7 2020,10538,132,139.714,129,0,0.286,236.853,2.967,3.14,2.899,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 8 2020,10711,173,152.571,129,0,0.286,240.741,3.888,3.429,2.899,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 9 2020,11036,325,189.714,129,0,0.286,248.046,7.305,4.264,2.899,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 10 2020,11216,180,187.714,130,1,0.429,252.092,4.046,4.219,2.922,0.022,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 11 2020,11461,245,196.143,131,1,0.571,257.598,5.507,4.409,2.944,0.022,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 12 2020,11644,183,202,131,0,0.286,261.711,4.113,4.54,2.944,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 13 2020,11916,272,215.714,131,0,0.286,267.825,6.113,4.848,2.944,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 14 2020,12154,238,230.857,134,3,0.714,273.174,5.349,5.189,3.012,0.067,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 15 2020,12479,325,252.571,136,2,1,280.479,7.305,5.677,3.057,0.045,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 16 2020,12903,424,266.714,139,3,1.429,290.009,9.53,5.995,3.124,0.067,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 17 2020,13116,213,271.429,141,2,1.571,294.796,4.787,6.101,3.169,0.045,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 18 2020,13481,365,288.571,145,4,2,303,8.204,6.486,3.259,0.09,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 19 2020,13750,269,300.857,146,1,2.143,309.046,6.046,6.762,3.282,0.022,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 20 2020,14113,363,313.857,149,3,2.571,317.205,8.159,7.054,3.349,0.067,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 21 2020,14587,474,347.571,151,2,2.429,327.858,10.654,7.812,3.394,0.045,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 22 2020,14998,411,359.857,156,5,2.857,337.096,9.238,8.088,3.506,0.112,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 23 2020,15293,295,341.429,162,6,3.286,343.726,6.63,7.674,3.641,0.135,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 24 2020,15649,356,361.857,168,6,3.857,351.728,8.001,8.133,3.776,0.135,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 25 2020,16109,460,375.429,178,10,4.714,362.067,10.339,8.438,4.001,0.225,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 26 2020,16664,555,416.286,184,6,5.429,374.541,12.474,9.356,4.136,0.135,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 27 2020,17033,369,417.143,190,6,5.857,382.835,8.294,9.376,4.27,0.135,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 28 2020,17315,282,389.714,199,9,6.857,389.173,6.338,8.759,4.473,0.202,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 29 2020,18032,717,433.429,213,14,8.143,405.288,16.115,9.742,4.787,0.315,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 30 2020,18637,605,477.714,221,8,8.429,418.886,13.598,10.737,4.967,0.18,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,July 31 2020,19025,388,482.286,227,6,8.429,427.607,8.721,10.84,5.102,0.135,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 1 2020,19662,637,507.571,234,7,8,441.924,14.317,11.408,5.259,0.157,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 2 2020,20106,444,491.714,247,13,9,451.904,9.979,11.052,5.552,0.292,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 3 2020,20519,413,498,258,11,9.714,461.186,9.283,11.193,5.799,0.247,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 4 2020,21241,722,560.857,273,15,10.571,477.414,16.228,12.606,6.136,0.337,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 5 2020,21725,484,527.571,281,8,9.714,488.293,10.878,11.858,6.316,0.18,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 6 2020,22117,392,497.143,293,12,10.286,497.103,8.811,11.174,6.585,0.27,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 7 2020,22573,456,506.857,305,12,11.143,507.352,10.249,11.392,6.855,0.27,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 8 2020,22960,387,471.143,322,17,12.571,516.05,8.698,10.589,7.237,0.382,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 9 2020,23299,339,456.143,340,18,13.286,523.67,7.619,10.252,7.642,0.405,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 10 2020,23659,360,448.571,358,18,14.286,531.761,8.091,10.082,8.046,0.405,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 11 2020,24073,414,404.571,379,21,15.143,541.066,9.305,9.093,8.518,0.472,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 12 2020,24423,350,385.429,388,9,15.286,548.933,7.867,8.663,8.721,0.202,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 13 2020,24805,398,386.286,402,14,15.571,557.519,8.945,8.682,9.035,0.315,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 14 2020,25132,327,367.857,406,4,14.429,564.868,7.35,8.268,9.125,0.09,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 15 2020,25397,265,350.429,423,17,14.429,570.825,5.956,7.876,9.507,0.382,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 16 2020,25729,332,349.429,448,25,15.429,578.287,7.462,7.854,10.069,0.562,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 17 2020,26011,282,338.286,465,17,15.286,584.625,6.338,7.603,10.451,0.382,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 18 2020,26247,236,312.857,477,12,14,589.929,5.304,7.032,10.721,0.27,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 19 2020,26499,252,298.857,490,13,14.571,595.593,5.664,6.717,11.013,0.292,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 20 2020,26695,196,270,500,10,14,599.999,4.405,6.069,11.238,0.225,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 21 2020,26896,201,252,513,13,15.286,604.516,4.518,5.664,11.53,0.292,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 22 2020,27108,212,244.429,530,17,15.286,609.281,4.765,5.494,11.912,0.382,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 23 2020,27261,153,218.857,545,15,13.857,612.72,3.439,4.919,12.249,0.337,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 24 2020,27406,145,199.286,553,8,12.571,615.979,3.259,4.479,12.429,0.18,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 25 2020,27741,335,213.429,577,24,14.286,623.509,7.529,4.797,12.969,0.539,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 26 2020,27909,168,201.429,600,23,15.714,627.285,3.776,4.527,13.486,0.517,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 27 2020,28052,143,193.857,612,12,16,630.499,3.214,4.357,13.755,0.27,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 28 2020,28260,208,194.857,630,18,16.714,635.174,4.675,4.38,14.16,0.405,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 29 2020,28385,125,182.429,641,11,15.857,637.983,2.81,4.1,14.407,0.247,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 30 2020,28476,91,173.571,684,43,19.857,640.028,2.045,3.901,15.374,0.966,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,August 31 2020,28654,178,178.286,689,5,19.429,644.029,4.001,4.007,15.486,0.112,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 1 2020,28765,111,146.286,695,6,16.857,646.524,2.495,3.288,15.621,0.135,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 2 2020,28953,188,149.143,710,15,15.714,650.75,4.226,3.352,15.958,0.337,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 3 2020,29048,95,142.286,769,59,22.429,652.885,2.135,3.198,17.284,1.326,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 4 2020,29202,154,134.571,780,11,21.429,656.346,3.461,3.025,17.531,0.247,0.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 5 2020,29289,87,129.143,785,5,20.571,658.301,1.955,2.903,17.644,0.112,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 6 2020,29345,56,124.143,794,9,15.714,659.56,1.259,2.79,17.846,0.202,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 7 2020,29482,137,118.286,802,8,16.143,662.639,3.079,2.659,18.026,0.18,0.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 8 2020,29586,104,117.286,813,11,16.857,664.977,2.338,2.636,18.273,0.247,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 9 2020,29673,87,102.857,820,7,15.714,666.932,1.955,2.312,18.43,0.157,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 10 2020,29779,106,104.429,829,9,8.571,669.315,2.382,2.347,18.633,0.202,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 11 2020,29921,142,102.714,837,8,8.143,672.506,3.192,2.309,18.812,0.18,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 12 2020,29967,46,96.857,844,7,8.429,673.54,1.034,2.177,18.97,0.157,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 13 2020,30011,44,95.143,852,8,8.286,674.529,0.989,2.138,19.15,0.18,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 14 2020,30208,197,103.714,852,0,7.143,678.957,4.428,2.331,19.15,0,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 15 2020,30248,40,94.571,860,8,6.714,679.856,0.899,2.126,19.329,0.18,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 16 2020,30295,47,88.857,868,8,6.857,680.912,1.056,1.997,19.509,0.18,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 17 2020,30343,48,80.571,873,5,6.286,681.991,1.079,1.811,19.622,0.112,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 18 2020,30381,38,65.714,880,7,6.143,682.845,0.854,1.477,19.779,0.157,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,September 19 2020,30558,177,84.429,885,5,5.857,686.824,3.978,1.898,19.891,0.112,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
